returnOnEquity,Debt to Equity,PE ratio,Revenue Growth,operatingProfitMargin,Class
-4.0858,0.9319,0.0,0.026,1.0,0
-0.0073,8.1363,0.0,0.4948,1.0,1
0.0167,0.1893,101.5682,0.099,1.0,1
0.2959,2.5104,14.2289,0.094,1.0,1
0.2171,0.9962,2.5611,-0.2761,1.0,1
-0.0252,0.1496,0.0,-0.1635,1.0,0
0.1205,0.1391,24.9813,0.4017,1.0,0
-1.2355,0.5196,0.0,0.8643,1.0,0
0.0519,1.5501,25.4,0.3053,1.0,1
0.2247,0.9075,11.0513,0.1897,1.0,1
-0.0001,0.5004,0.0,0.121,1.0,0
0.1654,0.2279,21.1296,0.257,1.0,1
0.2047,1.5442,10.9576,0.0211,1.0,0
0.1194,0.3389999999999999,13.4692,0.1133,1.0,1
0.079,0.2261,41.6192,0.0843,1.0,1
0.1239,0.5003,16.1465,0.1348,1.0,1
0.0336,0.8697,49.2738,0.1059,1.0,1
0.6106,2.7329,22.4901,-0.0416,1.0,1
0.0835,0.7757,49.7872,0.0422,1.0,0
0.5819,-3.9091,0.0,-0.1689,1.0,1
2.3519,2.51,1.6307,-0.0034,1.0,0
-0.0182,1.122,0.0,-0.1104,1.0,0
0.0132,0.185,120.0714,-0.0443,1.0,1
0.2534,0.0,19.7586,0.0733,1.0,1
0.1584,0.8727,14.5373,0.0695,1.0,1
0.0368,0.9036,19.6825,0.2577,1.0,1
-0.3946,0.0,0.0,1.3221,1.0,0
0.027,0.1681,138.7895,0.3738,1.0,1
0.2441,0.5437,6.5085,-0.0388,1.0,1
0.0594,1.2337,11.125,0.3051,1.0,0
0.0512,0.3298,23.9,0.0997,1.0,1
0.1218,0.0582,52.4324,0.0123,1.0,1
-0.0116,1.5351,0.0,0.906,1.0,0
-0.0821,0.163,0.0,0.0444,1.0,1
0.0965,-2.333,0.0,0.0514,1.0,0
-0.1217,0.2135,0.0,0.0409999999999999,1.0,1
0.0926,0.0,18.0289,0.0641,1.0,0
-0.0538,0.1669999999999999,0.0,0.0414,1.0,1
0.0846,0.8698,13.708,0.1046,1.0,1
0.0699,0.93,12.3571,0.0236,1.0,1
-0.0247,1.3127,0.0,0.5463,1.0,1
0.062,0.7859999999999999,47.424,0.3949,1.0,0
-0.0487,0.7823,0.0,0.1246,1.0,1
-0.2228,1.1499,0.0,0.2429,1.0,1
-0.4321,0.0,0.0,0.0,1.0,0
0.1023,2.5549,19.6946,0.3217,1.0,1
-1.7657,0.634,0.0,0.5737,1.0,0
-0.127,0.1975,0.0,-0.1353,1.0,0
0.0554,0.0756,15.9672,0.1877,1.0,1
-0.3136,0.0,0.0,0.0,1.0,1
-0.077,0.0016,0.0,-0.0025,1.0,1
-0.2806,8.6793,0.0,-0.0059,1.0,0
-0.4311,0.0,0.0,-0.1426,1.0,1
0.0417,2.8255,11.3182,0.1415,1.0,1
0.3018,6.5369,17.6966,-0.3398,1.0,1
0.1369,0.1153,30.1506,0.1197,1.0,1
0.1254,0.3305,10.7692,0.0388,1.0,1
0.0592,0.1234,21.319000000000003,0.025,1.0,1
0.1117,0.0,12.8257,0.1336,1.0,0
0.1664,0.0861,17.4682,0.1296,1.0,1
0.355,3.9548,7.9737,0.0647,1.0,1
0.0775,2.2357,11.275,0.0316,1.0,1
-4.3872,0.3421,0.0,2.0067,1.0,0
-0.2872,0.4988,0.0,0.0744,1.0,0
0.1071,1.9345,12.1646,0.0669,1.0,1
-0.3869,0.0,0.0,0.5728,1.0,0
0.0222,0.1929,89.2727,0.0193,1.0,0
0.2909,0.0906,17.1312,0.5948,1.0,1
0.3237,0.7922,17.8394,0.154,1.0,1
-0.7413,0.4188,0.0,0.0,1.0,1
0.0926,1.1461,10.8074,0.0601,1.0,1
0.0262,0.0,33.1176,-0.1114,1.0,1
0.1249,0.7509,10.7182,0.0787,1.0,1
-0.0205,0.0869,0.0,-0.1627,1.0,1
-5.553,0.0,0.0,0.0,1.0,0
0.3924,0.0,25.9214,0.2107,1.0,1
0.0705,1.4992,17.3886,-0.0469,1.0,1
0.1122,1.2705,5.3938,0.5082,1.0,1
0.0286,0.0,53.7576,0.0774,1.0,1
-0.8270000000000001,0.5813,0.0,1.8476,1.0,0
0.5073,1.8485,33.1444,0.0819,1.0,0
0.0696,0.0,20.7788,0.0864,1.0,1
-0.5827,0.9691,0.0,0.0,1.0,0
0.0752,1.3653,10.5137,-0.037,1.0,1
-0.2581,0.3319,0.0,-0.0225,1.0,1
-0.1385,0.0,0.0,-0.1208,1.0,0
0.0708,0.0,21.1379,0.1761,1.0,0
0.3,2.5395,19.142,0.1796,1.0,1
0.1298,0.7267,15.0544,0.0783,1.0,0
0.0469,0.975,18.4731,0.0127,1.0,0
0.1658,0.1995,8.8587,0.0562,1.0,1
1.0573,-0.963,0.0,-0.5018,1.0,0
0.0786,1.0189,15.1288,0.4272,1.0,0
0.1575,0.0,8.7632,-0.0421,1.0,1
-0.0324,0.7017,0.0,0.9682,1.0,1
-0.1238,0.0,0.0,-0.4352,1.0,1
0.5818,1.4373,20.7964,-0.0416,1.0,1
-0.8379,3.9068,0.0,-0.0146,1.0,0
0.3254,0.0,50.8451,0.0882,1.0,0
0.0375,0.0403,260.5,0.368,1.0,1
-0.0358,0.7296,5.6822,-0.1502,1.0,1
0.1113,0.47,25.9033,0.4068,1.0,1
0.1008,0.0,57.0308,0.3114,1.0,1
0.1554,0.4221,15.853,0.1899,1.0,1
0.1645,0.0,46.6867,0.2367,1.0,1
0.1493,0.4639999999999999,9.5962,0.2068,1.0,0
0.1048,0.4713,43.1653,0.1131,1.0,0
0.1443,0.2812,19.0578,0.154,1.0,1
0.0756,0.2268,12.2347,0.2012,1.0,1
-0.4045,0.0038,0.0,0.68,1.0,1
-3.3253,2.2309,0.0,-0.2537,1.0,1
0.2089,2.5893,5.4882,0.4206,1.0,1
0.3948,0.4762,11.1319,0.0797,1.0,0
-0.0165,0.0,0.0,0.1115,1.0,0
0.114,0.6749,12.075,0.1342,1.0,1
0.2074,0.0,28.359,0.0175,1.0,0
0.0692,0.3257,47.35,0.0628,1.0,0
0.7454,1.8684,9.5215,0.1432,1.0,1
0.0726,0.3822,7.8,-0.0668,1.0,1
0.1113,0.0,48.3906,0.1122,1.0,1
-1.5696,0.8278,0.0,1.4831,1.0,1
0.2799,0.0,40.0962,0.2289999999999999,1.0,1
0.1415,0.9165,13.2422,0.1439,1.0,0
0.1637,2.8787,7.3274,0.1289,1.0,1
0.1828,0.0,22.4893,1.0097,1.0,0
0.2302,0.0,36.438,0.0912,1.0,1
0.0324,0.3322,53.4828,0.0291,1.0,0
-0.0353,0.7349,0.0,0.5602,1.0,0
0.0281,0.0,69.3077,0.0409,1.0,0
-0.0338,0.6534,0.0,0.0824,1.0,0
0.172,0.0,43.284,0.0709,1.0,1
0.1031,0.5816,65.0606,3.5019,1.0,1
-2.0993,1.5839,0.0,-0.0711,1.0,1
-0.0324,0.0532,0.0,0.0275,1.0,0
-0.077,0.0351,0.0,0.0274,1.0,1
-0.3913,0.0,0.0,-0.0696,1.0,1
0.0633,0.9068,10.25,0.0157,1.0,0
0.11,0.1942,22.3682,0.122,1.0,1
0.1707,0.2694,21.4677,0.0039,1.0,1
0.1947,0.0579,2.5207,0.44,1.0,1
0.3257,1.6049,6.4358,-0.0417,1.0,0
0.0989,9.6416,9.3968,0.3819,1.0,1
-0.8183,2.3859,0.0,0.1082,1.0,0
-2.9951,0.3711,0.0,-0.0567,1.0,0
0.0562,0.473,20.2303,0.0976,1.0,1
0.1207,3.9743,10.6955,0.1266,1.0,1
0.0946,0.8796,10.0049,0.1252,1.0,0
0.1414,0.0,39.7148,0.2935,1.0,0
0.0399,0.5606,32.6612,0.3887,1.0,1
0.213,0.0187,15.3946,0.1322,1.0,1
0.2202,0.6228,12.8206,0.2008,1.0,1
0.0274,0.9465,0.0,-0.0584,1.0,1
0.0768,0.2406,19.5,0.0651,1.0,1
0.0732,0.4202,50.672,0.0574,1.0,1
0.0826,0.0881,13.1479,0.1671,1.0,1
-1.3943,0.0,0.0,-0.2804,1.0,1
-0.0622,2.0667,0.0,1.07,1.0,0
0.1669999999999999,0.0,50.8893,0.4357,1.0,0
0.1262,0.757,9.6905,0.0687,1.0,1
0.0394,0.4204,26.0885,0.0864,1.0,1
0.0785,0.9278,34.3664,0.1399,1.0,1
-0.2619,0.2295,0.0,-0.2544,1.0,0
-0.0896,0.0,0.0,-0.1685,1.0,0
-0.061,0.0034,0.0,0.0506,1.0,0
0.1269,1.2659,12.8106,-0.1342,1.0,1
0.3017,-3.0073,0.0,0.5284,1.0,1
0.1016,1.0401,11.5696,-0.1629,1.0,1
-0.415,0.0928,0.0,0.1544,1.0,1
0.0902,1.3512,26.9911,-0.0648,1.0,1
-0.0428,0.0694,0.0,0.3446,1.0,0
-0.0968,1.6319,0.0,0.0467,1.0,1
-0.0066,1.2845,0.0,0.3323,1.0,1
-0.0933,0.0,0.0,-0.0128,1.0,0
-0.0616,0.9498,0.0,0.2057,1.0,1
0.1198,0.4133,9.3876,0.0429,1.0,0
0.0437,0.0,71.7105,0.1515,1.0,0
0.1832,0.0206,15.0053,0.0362,1.0,1
-4.4922,3.7212,0.0,1.2503,1.0,0
0.2013,0.0,30.4861,0.1537,1.0,1
-0.8191,0.9626,0.0,0.4169,1.0,0
0.0264,0.0,59.7237,1.3033,1.0,1
-0.0173,0.151,0.0,0.2269,1.0,0
0.0617,0.6899,44.2759,0.0794,1.0,1
-1.0452,1.6069,0.0,-0.0636,1.0,0
0.0831,0.1795,11.2705,0.2496,1.0,1
1.9041,6.6974,13.7158,0.0766,1.0,1
0.0842,0.3356,17.418,-0.1034,1.0,1
-4.0984,1.6354,0.0,1.3564,1.0,1
-0.0146,0.0,0.0,0.0189,1.0,0
0.2152,0.0035,8.4019,0.0446,1.0,0
0.1119,0.0,21.1952,0.0663,1.0,1
0.0322,0.0,87.3462,0.109,1.0,1
-0.1013,0.0,0.0,0.2937,1.0,0
0.2671,0.3058,11.2842,0.0523,1.0,1
0.2883,1.9192,12.9322,0.1584,1.0,1
-0.0595,0.7442,0.0,0.1335,1.0,1
0.0818,1.4642,14.1148,-0.0446,1.0,1
0.2538,0.0,18.6441,0.1824,1.0,0
0.0725,0.2389,14.7659,0.062,1.0,1
-0.0103,0.7885,0.0,0.3855,1.0,0
0.1796,1.3122,8.514,-0.0105,1.0,1
0.148,0.0,19.7555,0.1042,1.0,1
0.168,5.1492,4.2359,-0.1792,1.0,1
0.1119,0.5719,9.7258,0.2419,1.0,1
-0.0011,-2.8019,0.0,0.0994,1.0,0
0.5025,1.1431,3.6209,1.7543,1.0,0
0.0734,0.7189,15.2139,0.4513,1.0,1
0.1063,1.1295,28.0161,0.1201,1.0,1
0.0759,0.8019,11.0147,-0.1305,1.0,1
-0.5033,0.0,0.0,1.1945,1.0,1
0.1218,1.6094,24.7532,-0.0231,1.0,0
0.0762,0.0,30.1325,0.3438,1.0,0
0.1497,0.3352,22.2178,0.1144,1.0,1
0.0806,2.3734,10.7529,0.1516,1.0,1
0.4624,0.4549,16.1206,0.0904,1.0,0
0.1081,0.432,12.7658,0.0586,1.0,1
0.0252,0.5493,81.4444,0.087,1.0,1
0.2447,0.0,8.4444,0.004,1.0,1
0.1761,1.1377,9.2808,0.0107,1.0,1
0.0224,0.0,76.0714,0.2135,1.0,1
-0.4577,0.0,0.0,-0.368,1.0,1
-0.144,0.1595,0.0,0.1224,1.0,0
0.1901,0.3478,12.9737,0.0506,1.0,1
0.0695,0.4994,31.4815,-0.004,1.0,0
0.0908,0.0917,25.9091,0.1124,1.0,1
0.1014,1.2506,14.9764,0.1563,1.0,1
-0.9923,0.0022,0.0,-0.3938,1.0,0
-0.0768,2.6269,0.0,0.685,1.0,1
0.0911,0.8559,10.9897,0.2404,1.0,1
0.0478,0.049,106.2963,-0.0147,1.0,1
0.1239,0.6927,8.2759,0.256,1.0,0
0.1615,0.1845,78.1298,0.0963,1.0,1
0.0625,0.475,25.3269,0.1023,1.0,1
0.4126,0.0,15.5875,0.4904,1.0,0
-0.3912,0.0008,0.0,0.6057,1.0,0
-2.7675,0.0,0.0,-0.5539,1.0,0
0.9187,-1.3329,0.0,0.2938,1.0,0
0.0958,0.0,18.6122,-0.2473,1.0,1
0.0778,0.7696,18.5857,0.0903,1.0,1
0.1586,3.4217,7.0936,0.1605,1.0,1
-0.6278,2.0005,0.0,0.2434,1.0,1
0.1894,1.0686,5.7917,0.2491,1.0,1
0.077,1.5081,16.6824,0.3961,1.0,1
0.4508,0.6683,6.1981,0.1135,1.0,1
-0.1589,0.0,0.0,0.4625,1.0,0
-0.2271,3.1703,0.0,-0.1731,1.0,1
-2.5631,0.8337,0.0,0.6622,1.0,0
-0.0259,3.1969,0.0,0.2605,1.0,1
0.1041,0.0,13.5631,-0.0027,1.0,1
0.045,0.7305,26.0294,0.1198,1.0,0
0.113,0.4764,10.6099,0.2033,1.0,1
0.2265,0.8041,12.599,0.0795,1.0,1
0.0682,0.3388,35.9081,-0.4232,1.0,0
0.1044,0.2077,32.5549,0.0968,1.0,1
0.1205,0.0,36.7073,0.05,1.0,1
0.0082,0.3505,180.1429,0.1519,1.0,1
0.0416,1.7775,0.0,0.2131,1.0,1
0.1527,0.0378,38.8414,0.2633,1.0,1
-0.1634,0.0,0.0,-0.3033,1.0,0
-0.5397,0.4197,0.0,0.1757,1.0,0
0.1168,0.5321,10.8146,0.2816,1.0,1
0.0728,0.5152,12.1456,0.0711,1.0,1
0.121,0.6491,12.0545,0.0293,1.0,1
-0.055,0.0129,0.0,0.589,1.0,1
-0.2585,0.1439,0.0,-0.1663,1.0,1
-0.2111,0.0,0.0,4.9115,1.0,0
0.1008,0.6529,16.988,0.0976,1.0,1
-0.0107,0.0,0.0,-0.0221,1.0,0
0.0262,0.6896,25.6111,0.3096,1.0,0
-0.3002,0.0322,3.9608,2.9131,1.0,1
0.1373,0.2234,10.9707,0.0875,1.0,0
0.1323,0.2633,12.6786,0.053,1.0,1
0.139,0.0248,21.6135,0.1142,1.0,0
0.0957,0.7741,20.68,0.0158,1.0,1
0.5113,0.0,26.7709,0.6614,1.0,0
0.0352,0.4188,39.8,0.1558,1.0,0
0.0889,0.8956,12.438,0.0953,1.0,1
0.1042,0.003,11.5703,-0.1767,1.0,1
0.1132,0.3138,19.9686,0.0416,1.0,1
0.1444,0.0,13.0345,0.0357,1.0,0
0.0613,0.0,20.5064,0.0122,1.0,0
0.1372,0.0,30.8824,0.0305,1.0,1
0.2214,-3.8338,0.0,-0.0768,1.0,1
-0.0664,1.0675,0.0,0.0013,1.0,1
0.1103,0.8203,19.9206,0.0126,1.0,1
-0.1535,3.8871,0.0,0.346,1.0,0
0.5063,3.1254,11.6134,0.821,1.0,1
0.4371,0.2103,20.375,-0.0244,1.0,1
-1.2258,0.0114,0.0,0.4885,1.0,1
0.3197,0.035,11.0521,0.022,1.0,1
-0.0744,0.3841,0.0,0.1055,1.0,1
-0.4308,0.0,0.0,0.6414,1.0,0
-0.0745,1.4859,0.0,0.7769,1.0,1
0.1071,0.8941,13.3315,0.1105,1.0,1
0.0131,0.0,140.1379,0.1183,1.0,1
0.0356,0.648,59.3784,0.1684,1.0,1
-0.3108,11.8751,0.0,2.2489,1.0,0
0.0451,0.1965,27.2301,-0.0137,1.0,1
-0.0188,0.0,0.0,-0.6402,1.0,1
0.3476,0.1508,22.1312,0.0696,1.0,1
0.09,0.3135,17.0748,0.0831,1.0,1
0.1106,1.0282,13.407,0.0742,1.0,1
0.0589,0.332,26.88,0.0367,1.0,1
0.0494,0.1189,10.1333,-0.223,1.0,1
0.04,0.0,32.6875,-0.1571,1.0,1
0.3444,0.4346,13.2137,0.0445,1.0,1
0.0983,1.1867,9.877,-0.0368,1.0,1
0.0787,0.4639999999999999,13.8696,0.1618,1.0,1
0.0311,0.0,49.955,0.0166,1.0,0
0.1651,0.0,23.9861,0.1635,1.0,1
0.1343,0.4731,14.9945,0.0726,1.0,1
1.7433,1.859,28.8148,0.1601,1.0,0
-0.0075,0.1657,0.0,0.0141,1.0,1
0.2363,-1.3455,0.0,1.6238,1.0,0
0.0984,0.2414,17.7744,0.1009,1.0,1
-0.1894,0.0,0.0,0.1264,1.0,0
0.0666,0.5328,19.5,0.0268,1.0,1
-0.011,0.0,0.0,0.3943,1.0,1
-0.8351,3.2915,0.0,-0.0739,1.0,0
0.07,0.2344,26.9672,0.1212,1.0,1
-0.0734,9.6341,0.0,-0.2689999999999999,1.0,1
-0.8427,0.3356,0.0,1.3421,1.0,1
-1.513,0.0,0.0,0.3348,1.0,1
-1.6055,0.0,0.0,0.5679,1.0,0
-0.0386,0.0,0.0,-0.1578,1.0,1
0.0812,0.6637,14.4175,0.266,1.0,1
0.053,2.9434,8.1145,0.0305,1.0,1
0.0582,1.0825,35.7016,0.0207,1.0,1
0.0946,0.4812,13.1986,0.1802,1.0,1
0.0527,0.6244,21.3729,0.0117,1.0,1
1.6426,-2.9194,0.0,0.1205,1.0,0
-0.8992,0.6112,0.0,0.0,1.0,1
0.3261,0.0,13.9928,0.1044,1.0,0
0.143,0.445,25.87,0.1485,1.0,1
0.2174,0.5424,100.3729,0.3217,1.0,1
0.0471,0.0234,30.7937,0.1516,1.0,1
0.1714,0.4982,17.7496,0.2284,1.0,1
0.057,0.0633,14.5833,0.2044,1.0,1
0.0798,0.0,18.2436,-0.0052,1.0,0
0.1284,0.0,20.6951,0.0282,1.0,1
0.073,0.0266,25.0,0.0468,1.0,1
0.02,0.0,8.381,-0.1995,1.0,0
-0.4169,0.254,0.0,0.0342,1.0,0
0.1727,0.0006,47.2375,0.2782,1.0,1
0.1958,0.0749,25.5442,0.1187,1.0,1
-0.0848,0.1914,0.0,0.154,1.0,1
-0.0511,0.3336,0.0,0.5844,1.0,0
0.1801,0.4981,16.2611,0.062,1.0,1
0.0808,0.6893,22.4838,0.0559,1.0,1
0.0051,0.217,237.9084,0.072,1.0,1
3.2009,-5.7205,0.0,-0.0482,1.0,1
0.0453,0.386,29.7412,-0.0223,1.0,1
-0.4282,0.2651,0.0,0.25,1.0,0
-1.1582,0.0298,0.0,-0.1163,1.0,0
-3.0804,0.0,0.0,1.0325,1.0,0
0.0201,1.5563,62.8889,0.1212,1.0,1
-0.3068,0.0,0.0,0.2321,1.0,1
0.1206,0.6703,143.66,-0.0014,1.0,1
-0.1403,0.3257,0.0,0.0321,1.0,1
0.1684,1.5689,12.8602,-0.0185,1.0,0
0.0742,0.9607,27.0984,0.0382,1.0,1
0.4669,9.9249,104.1135,0.2141,1.0,1
0.1265,0.2356,3.0133,0.53,1.0,1
-0.0409999999999999,0.0,0.0,0.1125,1.0,0
-1.6719,0.691,0.0,0.0348,1.0,0
0.0723,0.7755,12.5222,0.1912,1.0,1
0.3357,0.0571,56.2167,0.4331,1.0,1
-0.531,0.0,0.0,0.1908,1.0,0
-0.5306,0.0,0.0,1.17,1.0,1
0.0525,7.7106,13.6721,-0.5318,1.0,1
0.4815,1.2764,4.2818,0.303,1.0,1
0.0191,0.9242,27.043000000000003,0.3406,1.0,1
0.055,0.3975,14.5213,0.2307,1.0,1
-0.7047,0.0,0.0,-0.1248,1.0,0
-0.0552,0.0,0.0,0.2745,1.0,1
-0.047,0.8887,0.0,0.1817,1.0,1
0.2481,0.6559999999999999,16.6769,0.1462,1.0,1
0.0929,0.9154,23.7,-0.0074,1.0,0
0.5003,-0.9071,0.0,0.6244,1.0,0
0.0846,0.148,24.8156,0.2554,1.0,0
0.1211,0.6052,21.0,0.2863,1.0,0
0.0799,0.5324,23.477,-0.0615,1.0,1
0.0133,6.2059,0.0,-0.1345,1.0,1
0.0112,0.04,61.7857,-0.0775,1.0,1
0.1563,0.4116,20.3855,0.1035,1.0,1
0.0503,0.0,44.075,0.2135,1.0,1
0.0828,3.5399,10.0855,0.4372,1.0,1
0.2979,-1.5799,0.0,0.1423,1.0,1
0.3279999999999999,0.6414,5.8351,0.0255,1.0,0
-0.0785,0.0304,0.0,-0.0005,1.0,0
0.1381,1.0133,27.7445,0.1228,1.0,0
-0.1477,0.77,0.0,0.4593,1.0,1
0.1054,1.7417,47.0745,0.0308,1.0,0
0.001,3.424,0.0,0.1011,1.0,1
-0.0821,2.1784,0.0,0.2757,1.0,1
-0.0892,0.0,0.0,0.0807,1.0,1
0.0844,0.4897,11.3,0.2123,1.0,1
0.1659,0.4526,16.5561,0.0377,1.0,1
0.4791,1.5738,20.2601,0.0415,1.0,1
0.1773,0.3963,12.6752,0.2126,1.0,1
0.0977,1.3787,21.7137,-0.0537,1.0,0
-0.1448,3.2087,0.0,0.0444,1.0,0
-0.0054,2.8309,0.0,0.0164,1.0,1
0.3414,0.2435,3.7105,0.4115,1.0,1
-0.0911,0.9327,0.0,0.1097,1.0,0
-1.4042,0.0,0.0,-0.2182,1.0,0
3.0183,-3.5287,0.0,-0.1251,1.0,0
-0.1259,0.2358,0.0,-0.0458,1.0,1
0.0118,0.2665,102.5,-0.2098,1.0,0
0.0741,0.0843,13.1166,0.6838,1.0,1
-0.0076,1.5729,0.0,0.1484,1.0,1
0.0658,0.5717,29.5048,0.1002,1.0,0
0.1136,0.2256,31.9796,0.0822,1.0,1
0.0561,1.3443,42.1795,0.1207,1.0,1
0.3227,0.0,22.4676,0.1356,1.0,0
0.113,0.8352,23.8654,0.079,1.0,1
0.1755,1.1694,7.7663,0.0043,1.0,1
-0.6481,0.1429,0.0,2.8786,1.0,0
0.1133,-0.7098,10.1367,-0.0729,1.0,1
0.3508,1.689,29.0994,0.0729,1.0,0
-0.7986,0.8939,0.0,0.0395,1.0,0
0.0826,0.5036,11.4907,0.2841,1.0,1
-0.1633,0.2254,0.0,-0.1887,1.0,0
-3.819,0.0,0.0,0.5604,1.0,0
1.7882,0.0,0.0,-0.0594,1.0,1
-0.0126,0.5543,0.0,0.1745,1.0,0
0.1443,1.1339,12.5569,0.0859,1.0,1
0.1935,0.0526,19.6543,0.0336,1.0,1
-0.0289,0.0,0.0,1.2211,1.0,0
0.0769,1.0885,14.9643,-0.0163,1.0,1
0.1523,0.0,17.1078,0.2636,1.0,1
0.0792,0.0819,17.4601,-0.0248,1.0,0
-1.9658,4.7387,0.0,0.3127,1.0,1
-5.9716,2.988,0.0,0.0126,1.0,0
0.1514,0.1066,19.5383,0.0622,1.0,1
0.0625,0.8727,15.0575,0.2136,1.0,1
-0.0483,0.5902,0.0,0.6669,1.0,0
0.2344,1.8422,10.002,0.1034,1.0,1
0.0693,0.2063,17.0256,0.0113,1.0,0
0.2788,1.4161,37.4208,0.1171,1.0,1
-0.7179,1.1357,0.0,-0.6424,1.0,0
0.0815,0.9236,23.4516,0.1054,1.0,0
-0.0068,0.2672,0.0,0.0046,1.0,0
-1.2055,0.0,0.0,2.4888,1.0,0
0.0345,1.0299,167.5,0.0366,1.0,0
0.0961,0.1071,13.3412,0.1183,1.0,1
-0.2987,0.1979,0.0,-0.5354,1.0,0
0.128,0.0,34.725,0.1892,1.0,1
0.1777,0.0671,7.8571,2.7285,1.0,0
0.1127,0.0,61.5528,0.1107,1.0,1
0.0821,0.7647,25.1368,0.1328,1.0,1
0.1436,0.3965,17.3003,0.0743,1.0,1
0.0541,1.4564,14.3446,-0.1372,1.0,1
0.1003,2.2765,11.2135,0.0205,1.0,1
0.2005,1.9855,14.2144,-0.1022,1.0,1
-0.0848,0.0157,0.0,0.0709,1.0,0
0.1262,0.3343,8.9274,0.1659,1.0,1
0.1635,1.4538,6.8158,0.0225,1.0,1
-0.2096,0.0,0.0,-0.2269999999999999,1.0,0
-5.1352,0.878,0.0,-0.0455,1.0,0
0.1133,0.241,15.9433,0.1269,1.0,1
-0.5696,0.0,0.0,0.1077,1.0,1
-0.0187,0.9018,0.0,0.3453,1.0,1
-0.6591,0.0407,0.0,0.0444,1.0,1
0.1554,0.0,14.4557,-0.0254,1.0,1
0.0758,0.0105,37.5281,-0.0007,1.0,1
0.2125,1.4995,28.2988,0.1169999999999999,1.0,1
-0.0062,1.0949,0.0,0.2158,1.0,0
0.296,0.1024,21.5363,0.4081,1.0,1
0.1009999999999999,0.0,24.15,0.0778,1.0,1
-1.9507,5.351,0.0,0.1961,1.0,0
-0.0853,1.0339,0.0,0.1504,1.0,1
0.2267,0.1544,14.4158,0.2209,1.0,1
0.1227,0.6737,5.7871,0.1138,1.0,1
0.0302,0.0262,21.5296,-0.0248,1.0,0
0.0473,0.8204,15.8364,0.1782,1.0,1
-1.0519,0.0,0.0,-0.6364,1.0,1
0.0412,0.0,71.9041,0.0443,1.0,0
-0.0827,0.2951,0.0,0.0667,1.0,1
0.0977,0.1882,25.9787,0.1177,1.0,1
0.0937,0.4064,13.1264,0.0946,1.0,0
0.1163,0.0832,20.6989,0.0153,1.0,1
0.1121,3.0793,6.1782,0.2403,1.0,1
0.1205,1.3071,8.5843,0.0707,1.0,1
-0.1121,0.0,0.0,0.8783,1.0,0
0.0979,1.0469,11.1864,-0.0501,1.0,0
-1.0102,0.9769,0.0,0.4405,1.0,0
-0.1178,0.0,0.0,0.3626,1.0,0
0.0252,1.1208,59.9167,0.059,1.0,0
-2.4381,1.5427,0.0,1.2642,1.0,1
0.0194,0.0961,24.8571,-0.3011,1.0,1
-0.0326,0.4634,0.0,0.1401,1.0,0
0.4127,1.2597,2.5065,-0.008,1.0,0
-2.5761,1.3359,0.0,-0.4803,1.0,1
0.1283,0.093,11.5422,0.1353,1.0,1
0.1228,0.0,12.2851,-0.0729,1.0,1
0.0351,0.1306,30.4815,0.0386,1.0,1
0.0967,0.6854,9.4429,0.4997,1.0,1
0.4878,-9.5026,0.0,0.1053,1.0,0
0.0517,0.0,59.2966,0.0837,1.0,1
-0.0653,0.0253,0.0,0.1015,1.0,1
0.2148,0.8098,37.0741,0.0504,1.0,1
0.3061,2.6714,20.7786,0.1641,1.0,1
-0.5448,0.0,0.0,0.0,1.0,0
0.0768,1.2661,12.6078,0.2513,1.0,1
0.074,2.9567,58.5254,0.316,1.0,1
0.1218,0.7836,10.5794,0.0455,1.0,1
-0.0311,-1.7117,114.6032,0.0825,1.0,1
0.05,0.8705,20.3333,-0.1739,1.0,0
-0.7144,1.5958,0.0,-0.1561,1.0,1
0.0863,0.8294,12.9781,0.493,1.0,1
0.109,0.5448,19.648,0.0819999999999999,1.0,0
-0.0589,0.0,0.0,-0.0341,1.0,0
-0.3372,1.8577,0.0,-0.0036,1.0,0
-0.0517,4.8885,0.0,0.0882,1.0,0
0.0039,0.0,261.8,0.2573,1.0,1
0.0501,1.1697,25.4,0.753,1.0,1
0.1324,0.0,6.9688,0.3437,1.0,1
-0.6669,0.5584,0.0,-0.0997,1.0,1
0.1391,1.1157,15.3,-0.0328,1.0,1
-0.5039,0.0,0.0,-0.2586,1.0,1
0.0827,0.1618,14.7897,0.0065,1.0,0
-0.0141,0.3314,0.0,0.1286,1.0,1
0.0992,0.4526,16.9656,0.0241,1.0,0
0.44,2.6578,53.3967,0.0697,1.0,1
0.1364,0.0,21.183000000000003,0.0921,1.0,1
0.0695,1.5565,23.0667,0.0423,1.0,1
0.418,0.0,11.0897,0.0869,1.0,1
0.1515,0.2579,13.3878,0.0787,1.0,1
-0.0454,0.4975,0.0,0.0425,1.0,1
0.0436,0.5976,30.3934,0.0218,1.0,1
0.2649,2.3632,5.049,0.297,1.0,1
0.1221,4.2693,3.6667,0.1841,1.0,1
0.2011,0.0,9.3966,0.3226,1.0,1
0.092,0.1053,25.356,-0.0216,1.0,1
-0.0313,0.5081,0.0,0.7526,1.0,1
0.0581,0.1145,35.9531,0.1209,1.0,1
0.0723,0.4495,16.9569,0.0385,1.0,1
-0.1471,0.2603,0.0,0.2617,1.0,1
-1.7362,0.0,0.0,-0.5433,1.0,0
